FIPS,GoldsteinScale
TZ,1.012291064767767
IC,0.25929988489475275
AA,1.6554455445544554
SO,0.36232951220616977
TO,1.0082556430825564
ST,1.3035499044539183
IS,-0.15897108981244568
BB,0.92912792224848961
JA,0.804098245119218
PU,1.3929083094555863
SI,1.1251734183303175
EZ,0.84611622412782483
CF,1.2904872518112938
LA,0.56951004582305309
SH,2.3097837281153453
BH,0.42155044289970295
MY,0.20089066213887277
KE,0.2062303640149315
CS,0.87037917030533718
KV,1.0990528577280285
KU,0.48987836940649576
MA,1.5302211548083671
TU,-0.17560154875292525
IT,1.04562796198173
CA,0.23484602794207979
PP,1.7769512503157354
LE,-0.33381839203802482
IO,0.39007751937984447
MV,-0.072243906595688578
TT,1.8884514435695543
MF,1.7391071428571421
VE,0.908935861748149
KG,1.223810971677957
EI,0.27705918988004041
IM,1.0649538590604013
LS,1.0567901234567902
PA,0.99464017846840258
FI,0.31225203335279494
FJ,1.7096816195778555
AS,0.39577280877506765
DA,0.17337029146487576
RI,0.74705423946731053
EC,1.1249872927163616
EN,1.0748532272080771
NO,-0.048469991951102374
RQ,0.855609844372059
WA,0.55883712944571651
LY,0.44200321324171032
KZ,1.1075650500735108
RE,0.11829665220086774
WE,0.43823529411764717
NC,1.4534222222222215
GT,0.61727427704526217
BC,0.90199540829341529
NZ,0.61090278515876362
BG,-0.41061749266043107
AJ,1.2869996814749618
NL,-0.19543318362731632
GY,0.52396269895398551
ET,1.1747833650105937
GJ,2.5112300633602822
SX,2.773543689320388
VC,2.0456806998359767
SW,-0.39233110216034534
SF,-0.10707859540883952
BM,0.46189445361743808
ID,0.716169822459091
OC,-6.333333333333333
CB,0.57264524568070951
UG,0.5237074650478506
IN,0.19539548293379391
AC,1.7083713220057994
NU,1.0416503076470576
BU,1.0146368336723179
TK,-0.33815732290308548
SU,0.95606114711054324
HR,0.58871620677254255
MO,0.61090469250390067
CO,0.71418916383871489
GI,1.2809704420612107
ER,0.99265313145216849
WS,0.49096396012071269
JM,0.73498938593945373
AL,1.3048197103403079
MC,1.3979541367013686
ES,0.36623552346956051
BX,0.44753390542589494
NP,0.486637348192481
TL,1.6103448275862069
PK,0.0020814599922787096
BA,0.77569281930404632
BF,1.3053461902487911
DO,2.4419538740606357
MU,0.16185084413731077
NI,0.50522155302482952
GA,1.0722106390172439
BE,-0.097254316999105958
MI,0.69198717948717792
IV,0.76898373648146634
VQ,1.2261585558957042
MJ,1.1237393241658167
TP,1.9514528703047496
LU,0.491969604429202
US,0.12778111420288332
EG,0.59061725921728869
IR,-0.10792472440570963
SM,1.1962579397956374
CV,1.5656396602003289
PE,0.78989179227863771
AV,2.0453805309734503
TH,0.45365419526679
PO,1.029436744371151
MG,1.1248983705694613
GK,-3.0000000000000009
LH,0.893675674246873
GQ,0.85413020616684987
MB,1.090217084860444
JO,0.67761029623340507
ZA,0.49849539325586983
QA,-0.032870851882064518
DJ,1.5613457760314322
VM,2.0539866662649873
AO,1.1692593214619578
BN,1.4041009165643026
RS,0.46874095435959007
CE,0.6725941077041182
TI,1.4521361075373773
GL,1.6445541760722333
UY,1.1751585076800346
ML,0.92629707364805425
AM,0.756073431236339
SN,0.47520537013171121
VI,1.0854361662298762
CK,-0.31171359762521766
UP,0.15022024007022364
NE,-0.64017480271609506
TX,1.9321015304217994
KN,0.38130289817902013
ZI,0.4031793847263242
TN,1.8658820271392964
SL,1.1505479824267137
BP,2.0446572256195688
WZ,0.90979573907313793
BK,0.80534102286644671
SG,0.83856615774121834
MD,0.682958800088105
SC,1.386441029892906
SP,1.0759849911299968
TW,0.68248673001509574
DR,1.0584391177662944
GV,0.94280148992631974
GH,0.40153779116006971
CG,0.62876591419702854
NS,0.32740409879138216
SZ,0.10962965721275038
CJ,1.1186136602978793
CW,1.9544703595410253
BD,1.6582386095189985
RW,1.0652027924063721
YM,-0.80490665543366291
CH,1.2208372382657451
LO,0.020450646271900432
AR,1.0872914202355328
BO,1.0744074524100373
GG,1.9677422130508939
RB,0.36186982397569128
UK,0.422720235686965
CD,0.28280659725421575
FP,1.2951290439840042
SE,1.525387521772694
IZ,-0.22041265885669453
TD,0.48535935546208908
NG,0.84632843791722123
JE,0.95027049521431506
UZ,1.4904564566381329
AN,2.1094926815404267
TS,0.32613447350526426
CN,2.0227401129943505
OD,0.36011438402786888
RO,0.71643855978072479
LG,0.99659759591223507
BL,1.297587518458025
HA,1.1406034917751531
FM,2.4044280442804409
RP,0.44508535784884978
BR,0.44509913045242971
HO,0.71508675895257379
CT,1.0212019767256491
AE,0.8755625428609678
UV,1.3332253514532204
GM,0.51943025779128837
MK,0.91015995977924546
MH,1.5969293756397136
VT,1.0258132038347219
TV,-0.24739672394191964
GP,0.18666666666666668
MN,0.56911083017277753
CU,1.1727459668058819
MX,0.76729690908472115
GR,1.1907684115155153
PM,1.0083905348789739
MZ,-0.32987925901422394
AG,0.60084185096956233
BY,-0.24311714944885948
PC,-0.17354716330401784
AQ,0.81428571428571428
AU,-0.0025803622393706892
FO,1.4729927007299279
GB,1.9417101953956268
KS,1.243464760445212
CI,0.8666936176205815
OS,2.267450980392157
HU,0.57053243979689627
CM,0.6704189976060948
SA,0.53592647103143387
AF,-0.71671291264670811
LI,1.3258939599353419
LT,0.52231870454484075
BT,1.8626439346603585
MT,0.47909093726030344
MR,0.91776365907913671
CY,1.0873287077652265
SY,-0.62146619896580058
PL,0.84793871159875323
FR,0.25133049469125812
MP,0.70686269263698553
HK,0.37990177331230207
