MentionSourceName,AverageTone
celectrical.com,0.0
cwuobserver.com,0.0
thelocalvoice.net,0.0
battellemedia.com,0.0
bleedinblue.com,0.0
techfragments.com,0.0
calbears.com,0.0
skiracing.com,0.0
neworleanssaints.com,0.0
umhoops.com,0.0
acmepackingcompany.com,0.0
brynmawr.edu,0.0
leroyfcpress.com,0.0
pacifictakes.com,0.0
broadbandbreakfast.com,0.0
akhbar-tech.com,0.0
illinoisentertainer.com,0.0
dxcoffee.com,2.0
myballard.com,-2.5
sfappeal.com,-5.5
therattrick.com,1.25
hawaiiprepworld.com,1.5625
smokingmusket.com,1.75
carmageddon.com,2.34375
nuclearstreet.com,0.16861888998576546
thegavoice.com,-0.4060473679639216
abc6onyourside.com,-3.8948043722502916
skyhidailynews.com,-0.68913894775380413
statesboroherald.com,-2.391471874117542
ellsworthamerican.com,-1.3153034269797104
morristowngreen.com,-5.7647632094211254e-05
columbia.edu,1.3589411888271457
menastar.com,2.1094679787406676
bustedcoverage.com,-1.6489685194569006
minnesotafarmguide.com,1.275234680844278
sahuaritasun.com,0.27501132849727128
worldpropertyjournal.com,-1.1541182729309298
serendipita.org,0.97076459454032715
advancedbiofuelsusa.info,0.61230143750663046
packaging-business-review.com,3.0755842569441256
automatedtrader.net,3.1300328760803495
coastweekend.com,2.218485302506906
accountingweb.com,-1.7345874833903281
itjungle.com,2.1648823979310237
athleticsnation.com,-0.38075976497714237
theepochtimes.com,-3.5979801136541028
floridawaterdaily.com,-1.3949509401780915
theregionalnews.com,-0.73260073260073
slamonline.com,0.20832611357486286
wmnf.org,-1.2880283707125955
unlvrebelyell.com,-0.23505046161804444
habitatforhorses.org,-3.9061235751606773
nclbc.com,-1.8172185477108656
governorswindenergycoalition.org,0.1398684421358638
mooreamerican.com,-1.8570736113273369
propertycasualty360.com,-3.410320414336411
vermilionstandard.com,-0.21369615402301889
baconsrebellion.com,-1.3991761702153553
waste360.com,-2.7727176352838114
northernbroadcasting.com,-0.51179574560006813
thebatt.com,0.35084483709849223
kxlf.com,-4.2981042441531372
folsomtelegraph.com,0.2355991747058539
blogforiowa.com,-1.2760758150512288
wfae.org,-2.4415171872184374
durangoherald.com,-2.4441514156002313
uwdawgpound.com,-1.04231967888785
internationalviewpoint.org,-3.2706139670286802
penews.org,-0.58296095755102328
ucmerced.edu,1.96789712027919
thebaltimorewire.com,0.0059886557118540296
lmu.edu,-1.3759367032757837
itemlive.com,-1.8242268586469095
nocleansinging.com,-1.5460792905938661
aspendailynews.com,-2.0446363351942409
techmalak.com,0.88906309391330762
outdoorsfirst.com,2.4828879368442363
beckersspine.com,-0.49900336693475827
theabingtonjournal.com,2.0807928377777221
oilonwhyte.com,0.60324346130127549
demingheadlight.com,-2.5710518058064058
celebrityhealthfitness.com,-9.14076782449729
bikemag.com,-0.057696182276748338
artdaily.com,2.3737859276635622
greenvillebusinessmag.com,3.881312096438251
theparisnews.com,-2.8181645219505076
dailyrepublicannews.com,-4.0001729020868888
ccenterdispatch.com,-3.3333410215360577
thecommunityword.com,-4.261485799351477
richmond.com,-3.1861714986256406
boynegazette.com,-1.99233716475095
independentweekender.com,-0.78023407022107
scarsdale10583.com,4.18061328879594
kymkemp.com,-1.6020943706304254
floridaventuresourcing.com,1.5860691714103725
13newsnow.com,-2.955553726219819
sanantonio.com,3.3819100586548534
impactony.com,-2.0166288917108663
timesleader.com,-2.8738064573719844
basinsradio.com,0.7666392764341482
wkdzradio.com,-1.7359080525295669
houstonpress.com,-1.8344259063692905
wmrt.com,0.84481911959065326
swiowanewssource.com,-5.02039051147267
iptv.org,0.55652800630733179
opensource.com,2.0464410309429018
colorlines.com,-3.5873588776955789
digitalburg.com,-2.5246762071259359
newtondailynews.com,-0.44767217350748473
asu.edu,1.7956938278776422
tech-wd.com,0.68155955110580646
scotsmanguide.com,-0.61925677490106079
dailyddt.com,-0.56793922541604058
marylandreporter.com,-1.3579895066926613
memphisdemocrat.com,3.5114333023642534
ncnewsonline.com,2.0092954060796733
sbsun.com,-2.8109720409539709
trussvilletribune.com,-1.8490913173440051
redmondmag.com,1.2873890618934072
thejewishchronicle.net,-0.30758026614780937
engineering.com,1.5426860537701264
out.com,-0.52404243626375568
blackandredunited.com,-0.28928308931065783
fauquier.com,-0.91483929178514267
care.org,-1.9604681246713658
yesnetwork.com,-0.37444004778818407
immigrationimpact.com,-2.8543795938912817
blackshoediaries.com,0.24875621890547
durantdemocrat.com,-0.45884316172700335
nwfdailynews.com,-1.93341907185328
worldpumps.com,1.618625559352211
worldtechtoday.com,-1.1277591036807171
aclu.org,-2.8063412463313862
louisvillecardinal.com,-0.77664527850947729
moberlymonitor.com,0.626837801168705
utahbusiness.com,2.7247875269190454
cogwriter.com,-1.2500295621775881
hoodrivernews.com,-0.73958059677096366
midvalleynews.com,4.4330243236861424
texaslawyer.com,-4.14446192627179
starnewsonline.com,-3.2244607187296888
showbizjunkies.com,-1.5328418491473603
chroniclesmagazine.org,-3.1491234520641465
live5news.com,-4.1437881943688826
tfd.com,-1.4722711943826998
invw.org,-1.70237117567001
interviewmagazine.com,1.0351163698869077
sknr.net,1.0487514817869514
texomashomepage.com,-3.4610437847309194
ottumwaeveningpost.com,-0.71212931644228683
whotv.com,-3.2176960125101468
texasobserver.org,-2.8877152351667528
floridastatesman.com,-2.589879131166982
heavyblogisheavy.com,0.824175824175825
thechampaignroom.com,1.64835164835165
kmuw.org,-2.2087043464606504
prmac.com,3.2994321380298297
tigernet.com,-0.54755590043143365
thebristolbaytimes.com,-1.1208822606679978
deportesconcarlosareco.com,0.80255147317691944
pressreporter.com,-0.47085165147974817
westernfarmpress.com,-0.33689898066570845
rawstory.com,-3.3893670792155044
kxnet.com,-3.5852013405229863
chattanoogan.com,-0.010711634237960958
studlife.com,-0.48735703473364839
theamericanmirror.com,-3.6139633817955441
