MentionSourceName,AverageTone
cowbellnews.com,0.0
truthaboutit.net,0.0
ajerseyguy.com,0.0
warriorsworld.net,0.0
sonicsrising.com,0.0
rolltidenation.com,2.0
patsfans.com,6.25
vencaf.org,10.0
desales.edu,5.6640625
government-fleet.com,0.32635331043282179
flagpole.com,-0.82148683965382929
sangrechronicle.com,1.0871847983078169
overstock.com,-1.1385372177181239
homemediamagazine.com,-0.01448464351302059
farmersadvance.com,1.560132615065811
heraldbulletin.com,-3.49044660828406
horsesass.org,-6.40991361480701
jurist.org,-4.6176970006858937
smartershift.com,1.1841523047207829
rermag.com,2.3625735029680754
star-telegram.com,-3.5082978093752217
santaclaraweekly.com,1.5682512613011
local10.com,-3.3728184609850587
etnow.com,3.1441459455896847
louisianarecord.com,-4.8815691129580046
ethicsalarms.com,-4.3531780707003236
denverpost.com,-3.3108424181211831
peoplesworld.org,-2.3846068433580285
medpagetoday.com,-2.0356408384493534
cipe.org,-0.898652070742969
mobilitytechzone.com,3.0846260090871738
daynews.com,-1.5743260391814715
timesrecordnews.com,-3.0815020907443795
newbernsj.com,-2.7521568159714889
billwarnerpi.com,-4.91297718018177
p2pfoundation.net,0.094484978624237215
elojodigital.com,-2.545019938421774
poandpo.com,-0.89023752296307634
pelhamreporter.com,-0.801487935769245
game-debate.com,-0.870247777017056
breakbulk.com,0.5153276417008783
answers.com,-0.65801352450657191
daytonlocal.com,3.1639534003513745
camplejeuneglobe.com,1.7104012781148867
truckinginfo.com,0.22110283413470455
bellevuereporter.com,-1.3212314004741188
webwire.com,1.9567733344704266
kizzmyanthia.com,-4.8414960196116681
alleghenycampus.com,-0.39210015616048111
indypendent.org,-3.1531037143378171
wercfm.com,-0.26467045237157549
easternmorningherald.com,-0.572886364286262
todayspulse.com,-2.5839259689354321
ridgecrestca.com,-2.9708087958839542
wgog.com,-1.9245338757600052
assignmentx.com,-5.5192664721176454e-05
grist.org,-1.9025835032362011
chickashanews.com,-2.5283794119297909
the-tidings.com,-0.53206123741978217
thenorthernlight.org,0.41602912715822526
greecepost.com,-2.1811236971124122
the-news-report.com,-1.6501304039124991
thealmanac.net,0.28421670282853034
cgiar.org,1.3063564453337337
ladowntownnews.com,0.035703072967425704
roanoke.com,-3.7908457858740126
accessnow.org,-2.0737419118833036
mtshastanews.com,-2.1281806379868162
wncn.com,-4.0216311148881241
tecnologia21.com,1.0803348766070828
elkharttruth.com,-3.4785455143746735
impactony.com,-1.2496464007583088
everythinglongbeach.com,2.8600044541865377
thechiefleader.com,-2.6921805093934386
tinymixtapes.com,-0.7255777960033073
mlcalliance.org,0.87291295943009584
southernminn.com,-1.3061610362088916
gmoutlook.com,-0.50964329526487984
armytimes.com,-3.0515061184776191
tricountyleader.com,1.0247234117450719
parkerpioneer.net,-0.11072274806820205
planadviser.com,0.5565392822705918
gamewatcher.com,-1.0544871149521102
harrisonnewsherald.com,-1.2641080954834936
phinphanatic.com,-0.40210454492397224
zamanarabic.com,-3.2762116167108393
gainerstoday.com,1.9416719503702213
pleasantonexpress.com,0.30133551195255853
beniciaindependent.com,-2.8427410335409609
thearewatimes.com,-3.0203759883428352
menafn.com,-1.7354618531604162
designntrend.com,-0.38049300337111452
sermonaudio.com,-2.3686290293558163
stanleycupofchowder.com,-0.43083747952751145
butler.edu,2.3430901014239685
pinstripealley.com,0.093930970762450286
fiercehealthfinance.com,-1.3469032747763097
mychamplainvalley.com,-3.2274749862156118
cedarrepublican.com,0.50344625027827317
diariolaestrella.com,-1.9013221798035718
readingthepictures.org,-1.9644084136915014
iclarified.com,0.43571843908922864
risemiaminews.com,0.55233373369816274
busbyway.com,3.1634173874267622
microjuris.com,-0.39347378732338717
greendel.org,-1.3000367853207424
bmwblog.com,1.692888133137558
bowdoinorient.com,-0.018976282502495504
marinecorpstimes.com,-2.91834680031343
washingtoninstitute.org,-2.6043881484041553
navalhistory.org,-0.844447180322817
transyrambler.com,1.3312337978419466
disabledveterans.org,-3.0451594270414266
oanow.com,-3.503439486696494
theappwhisperer.com,3.0700007414276351
centralohio.com,-5.1426193970867207
hendersondailynews.com,-1.6485774820187094
palestineherald.com,-2.591091120297734
beckersspine.com,-1.1580910700008649
cepal.org,1.0790424061575554
aafp.org,0.20185681581117626
biodiversidadla.org,-3.3577945724570109
jconline.com,-2.6510769311900058
thefw.com,-1.9199476950329317
diabetestype2symptoms.com,-0.069382862022532549
mgross.com,-0.082013628689452417
blackmountainnews.com,0.12360591087704623
joplinindependent.com,-0.71635252792606274
kentuckynewera.com,-2.4247687188387781
bleachernation.com,-0.0053847471060193292
advertiser-tribune.com,-3.54158689603321
gcsu.edu,3.0851395834256445
kxlo-klcm.com,1.1382233775407262
cartercenter.org,0.63580879478334418
tjjournal.com,2.5568405659963682
joonbug.com,5.1190945790920086
axs.com,2.0853475800056467
mequonnow.com,1.2175876373272563
speroforum.com,-3.1899266030045519
archdaily.com,1.5445283341452414
vermontlibraries.org,3.1039164081565795
theridernews.com,1.026443511268099
brynmawr.edu,1.5037310535758484
sanfranciscosentinel.com,-1.7442168256152972
dailybrian.com,-3.4345422323798411
gameranx.com,-0.67499612049473989
thespectrum.com,-2.4550026795612903
checkeredflag.com,2.1946385543698179
wagerpod.com,3.485660036341188
fox11online.com,-3.2143412139987513
freshdialogues.com,0.2271212710465918
bozone.com,3.0873708079308253
crossroadsnews.com,0.562667416026841
azhousedemocrats.com,0.496364650063967
laobserved.com,-1.0326900295999057
somd.com,-1.6862457639597328
monoprice.com,1.7315525314714368
artistdirect.com,1.0364062542449806
amplifyyourvoice.org,0.12371601646432853
wtmj.com,-3.2802122738112311
fortworthbusiness.com,-2.4744391831528683
parisbeacon.com,4.0441261945911737
latestnewslink.com,-5.44399051436176
wdrm.com,3.0268695508327719
soundersfc.com,1.0124172895557995
demos.org,-1.7773755018827733
milehighreport.com,-0.72019153337001307
artandeducation.net,4.2331100371559405
misna.org,-4.2289194659583718
ufc.com,-0.4047631820280061
kxan.com,-3.6612522906756348
nosmokeblown.com,-2.2843594517867141
themilitant.com,-3.3368032639810972
riggosrag.com,-0.60327128775603023
hebronjournalregister.com,2.1372783879022572
laredso.com,-1.1021174408802499
dailyleaderextra.com,-0.27906218004469008
manninglive.com,-2.6018836634441422
sott.net,-3.7980802349616178
rexburgstandardjournal.com,-0.67300665039496743
librered.net,-3.4682646909207064
concertonet.com,0.73953511874452749
wcti12.com,-3.1768083260409425
thebeaconreview.com,-3.0684772297411214
westfaironline.com,0.79978075467875021
indianewengland.com,-0.65295706513370566
faq-mac.com,0.37121325448298154
sentinel-echo.com,-2.7938629430182131
bcm.edu,-0.12215027813923389
nhrifleman.com,-0.747685075644171
justsaynews.com,-1.9662319343360657
patheos.com,-1.3887145339423916
digise.com,0.24875125257354122
shopping.com,1.0863104182970467
ncpolicywatch.org,-1.726656548347649
emersonprocessxperts.com,1.7303340116670831
journaltimes.com,-3.1841014308237177
thomasjhenrylaw.com,-6.9052811663909806
auroraadvertiser.net,-2.5261814573721053
toledonewsnow.com,-4.418451233033923
madinamerica.com,-3.0455834099387871
publicradioeast.org,-2.5929787236513007
theybf.com,0.08910722021706978
altadensidad.com,-0.91227413154021553
leaveyourdailyhell.com,1.3919643800833235
democratherald.com,-3.7189566387236268
send2press.com,2.5203509027336408
outbacknebraska.com,1.0209609089000089
claycord.com,-3.2855377255627913
wkyufm.org,-2.3246712656571176
businessmanagementdaily.com,-2.0653725441834481
thonline.com,-3.9592185872786572
platts.com,-0.97081322056783426
healthcareglobal.com,1.9121827607982602
psiimpact.com,2.1720260445060844
theriver1079.com,-3.4974053736871169
newseveryday.com,-2.8581797116416978
samfordcrimson.com,-0.334342338911455
howstuffworks.com,-1.8613220779479895
tarnmoor.com,-1.4682963266351414
thenewsdispatch.com,-0.34922813469079034
readthehorn.com,-1.7996483826830179
cinewsnow.com,-2.0671925816791386
chicago-fire.com,2.3773099244797335
noozhawk.com,-0.31177240424510461
dissidentvoice.org,-3.9101333845703734
taylormarsh.com,-2.1298762198094905
laxlessons.com,-2.55474452554745
carthagecurrent.com,-1.0127815744039033
uprisingradio.org,-4.6208887870259359
oraclechronicle.com,-2.60244796375389
uinterview.com,-1.2133977648180696
capitalgainsmedia.com,3.7773005106699897
sciencealert.com,-1.7227441099230993
fairfield.edu,2.4612543363748514
recycler.com,0.74801543758772515
smithvilleherald.com,0.650866716656083
jimbrownla.com,-2.2043455301019335
thewip.net,-2.5061250119755427
bradleyscout.com,0.451814206222551
couriernews.net,-2.4330125077119664
drexel.edu,1.6054945179212163
mac4ever.com,0.91061137189592545
gigulate.com,0.38441103219915385
allenbwest.com,-3.3481080571390311
cvilletomorrow.org,1.4097593623314433
camshots.org,-0.688476818912847
huskercorner.com,-3.58154446323522
starmagazine.com,-2.4089438509316796
mercer.edu,3.0714040908851548
minerrush.com,-0.588685620759748
hotmusictvnetwork.com,2.49853620120132
greatnorthwestwine.com,2.2765526666847808
newsli.com,-2.7312039637553216
chelsearecord.com,-1.8728507916717385
scrippsmedia.com,-4.2702737124222985
themackreport.com,0.62446293410386078
banana1015.com,-1.5955119909383493
awn.com,2.6644911617424913
fanatix.com,-0.20342554799449897
gazettenet.com,-2.5354995373754736
cityandstateny.com,-1.111972009332761
republicmonews.com,-0.39733779026370564
amherstbulletin.com,-0.77679315409804461
midlifecrisishawaii.com,0.82723751583012062
plumasnews.com,1.0680499471851599
exitoina.com,0.41091565578422284
angrysummit.com,-3.4033873364244318
upmatters.com,-0.021940352592433335
allaboutjazz.com,2.8372028576719703
firefighternation.com,-4.1207228461091781
trinitynewsdaily.com,-2.4120590263245294
hypergridbusiness.com,0.96195242167365835
portstrategy.com,0.62122542536010927
cisco.com,2.3759370027023596
lwn.net,-1.1816378233737064
federalregister.gov,-0.0034355583302020393
chemeurope.com,1.7162919686921905
lngworldnews.com,0.52580624160154388
ereadernewstoday.com,0.95909641328640349
amigobulls.com,0.24374768476600661
mrweb.com,2.3640591294931728
poker777.com,0.9451059073832373
questiondigital.com,-1.9731267630560307
redskins.com,2.177161771630383
adventurouskate.com,1.5870767300517639
timesleaderonline.com,-3.9614823853203256
newsandtribune.com,-2.0720369548090525
deportesconcarlosareco.com,0.21722040215368579
chronicletimes.com,0.879076780643033
orlandopinstripedpost.com,2.074960487694741
blueridgenow.com,-3.128547704114228
mountaintownnews.net,-0.65202108315284646
saatchiart.com,4.5556911357689431
thestranger.com,-2.020213835821894
gradingonthecurve.com,0.44182621502209
clemson.edu,2.3027226834168482
polygon.com,-0.51245297224716124
wtnh.com,-3.5806207156352934
betanews.com,-0.47291772221899492
winsupersite.com,0.43337337567680861
oleantimesherald.com,-3.398587437820995
hartfordbusiness.com,-0.92500331221748466
timesofsandiego.com,-3.1374971580609121
msn.com,-2.5114300224630619
sciguru.org,-2.3385012300968833
theracetothebottom.org,-4.418345884616433
covers.com,-0.70128515956736293
jamestownpress.com,-0.077004613928135582
seenews.com,0.78325975081242
eenews.net,-1.1561217126061945
ecranlarge.com,-1.714217900173993
kenyon.edu,2.5374657179183964
fairmont.com,8.214770015614258
curbed.com,0.043992100914904277
tallasseetribune.com,-0.75085693311461965
outsidepitchmlb.com,-0.024081437149670943
therecordlive.com,0.25781962117433493
heralddeparis.com,0.095424513746817111
bsminfo.com,2.9138080495905592
dakotawarcollege.com,-0.54019473776509186
city-sentinel.com,0.75220372486052212
lasvegasnow.com,-3.7202499979054005
kscbnews.net,-0.22169572093950066
preservationnation.org,1.3913075147227698
laineygossip.com,0.84838460795180082
medicarebuz.com,2.3388460064213654
gapyear.com,1.066844726922626
michiganjournal.org,0.52517175730963628
utahgunexchange.com,1.760379584763599
palletenterprise.com,-0.045924399764183867
utpreps.com,-3.7079897386927336
houmatoday.com,-2.6931441281257116
yourrenewablenews.com,2.6510124020488797
themovienetwork.com,-0.27141710517659617
kingstreenews.com,0.28877051119253877
metering.com,2.6409969457239435
thenewsrecorder.com,-0.863287439320772
rdnoticias.com,-0.30856037241686379
latindispatch.com,-4.4379581381692832
biofuelsdigest.com,0.42757999335599123
coveredglobe.com,-0.51771305683237812
crushable.com,0.32507040712822316
lonepeaklookout.com,0.59782187392460229
nyulocal.com,-1.5392268974812293
techxplore.com,0.043064389884831335
wrgarome.com,-2.8710897955727455
laportecountylife.com,3.7407430672876694
newswatchman.com,-0.4794647768282661
whiteville.com,-0.82755323727124674
historicbuildingsct.com,0.70422639699211287
glendalestar.com,1.2103292961540444
kwbe.com,-2.8043592247986475
starminenews.com,-1.8865176265386492
dol.gov,1.5244724499205529
sfexaminer.com,-2.9653801943937905
columbusmonthly.com,0.57560319536452265
minews26.com,-3.1528821363767774
pelicandebrief.com,-0.91955861186630794
frontlinedesk.com,-2.9250786691868624
navaltoday.com,0.55061546107083426
twcnews.com,-2.4186856798215812
sdcitybeat.com,0.23930981310898164
unlimitedzone.org,-6.923443096173747
destructoid.com,-0.26251060640838408
dailyme.com,-2.5823772823248445
duniamagazine.com,-1.9626398296119887
caneswarning.com,-1.7328947714152618
hngnews.com,-0.045402018016927712
newyorkclassicalreview.com,0.3717403465205823
wrti.org,1.0107782199226008
glamour.com,0.3206296161706067
belljarnews.com,-3.4915351754824568
nationaldaycalendar.com,2.9033812793284168
observertoday.com,-1.1421451499669515
kelo.com,-4.3231423129495905
watchtime.com,2.1607354589598371
beebenews.com,1.8339429611420441
thedenverchannel.com,-3.6402726445917351
empowher.com,-2.0335356271642722
wnewsj.com,-2.7851764869520848
cbsradio.com,4.509519946492679
thecollegiatelive.com,1.0776702934589379
realityrewind.com,0.057655158674816007
wspynews.com,-3.6185521384317125
agrinews.com,1.1010795288095223
christianitydaily.com,-2.2546217542715139
wagmtv.com,-3.1965611055369463
statepress.com,0.12530617179178466
mix108.com,-0.058360681775228726
glasamerike.net,-2.4025438361459264
magnetmagazine.com,0.23077791583568813
equities.com,-0.0346985086033023
wcyb.com,-3.2179450949674928
eveningsun.com,-3.2962467537342972
a1arte.com,-2.8841284417357
dailynexus.com,-0.85870877735396856
atwonline.com,-0.043299772065328354
archboldbuckeye.com,-0.52028728585557427
coueswhitetail.com,0.30000290937746887
pocketnow.com,0.32225774520625838
browncountyindiana.com,-0.92846101277135129
cbo.gov,-0.75528168077187341
offthekuff.com,-1.3633988063501774
bigblueview.com,-0.49507978323116253
todayifoundout.com,-1.4977784657514248
coralspringstalk.com,0.79742287767214814
newhomesource.com,4.8947987379492641
maroonandwhitenation.com,0.054998795617843085
winteriscoming.net,-0.13511278442095451
pal-item.com,-2.6168943071111275
